# LAMMPS data file written by OVITO Pro 3.7.4
979 atoms
890 bonds
801 angles
712 dihedrals
1 atom types
1 bond types
1 angle types
1 dihedral types
0.0 30.0 xlo xhi
0.0 30.0 ylo yhi
0.0 45.0 zlo zhi

Atoms  # full

1 71 1 0.0 0.6958956481 5.8777430192 6.6121010882 1 1 0
2 68 1 0.0 2.591313234 3.5282157205 5.0465336426 1 -1 0
3 71 1 0.0 3.5574666591 6.2861837696 4.7287825459 1 1 0
4 68 1 0.0 1.1944728743 0.7505205051 2.9398409025 0 0 0
5 68 1 0.0 3.5853687411 1.7744048154 3.1226235773 1 -1 0
6 71 1 0.0 5.3230855276 4.3013545547 5.8964799564 1 0 0
7 1 1 0.0 10.0464271751 5.06734652 3.4386113145 0 -1 0
8 1 1 0.0 7.8117329253 5.4594485295 6.5367363402 0 0 0
9 1 1 0.0 6.6407974376 3.2743770051 3.1398880777 0 -1 0
10 1 1 0.0 7.2003017308 3.5615484221 3.3560763557 -1 -1 0
11 1 1 0.0 7.7386851424 8.6202470682e-04 3.3930881638 0 -1 0
12 1 1 0.0 7.6476226816 1.8091539141 6.6269296067 0 -1 0
13 1 1 0.0 11.8074381393 3.4848520595 3.5317315635 0 -1 0
14 12 1 0.0 14.7776987364 3.7054561034 3.0989822316 1 0 0
15 62 1 0.0 13.136172509 0.9504694619 3.3068811502 1 0 0
16 12 1 0.0 17.1666339478 2.5783571955 3.3059439084 1 0 0
17 12 1 0.0 14.9195122522 1.5586039742 5.6763449257 0 0 0
18 62 1 0.0 15.9589887162 29.3403041192 3.3718406071 1 -2 0
19 62 1 0.0 16.9479926633 28.9989128735 2.9884948798 1 -2 0
20 26 1 0.0 19.9212642982 29.9868979873 3.1922347197 -1 -1 0
21 76 1 0.0 28.0221521474 4.2517949729 6.072420115 1 -1 0
22 76 1 0.0 23.0148630307 1.0716686518 2.9013906256 0 -1 0
23 76 1 0.0 26.252513727 3.8796825293 3.3045501765 1 -1 0
24 76 1 0.0 25.0482743338 29.996177043 6.6939848403 0 -2 0
25 68 1 0.0 26.4403491742 0.8262966833 3.0170906982 0 0 0
26 68 1 0.0 28.4935381318 1.0201566082 3.7773368334 0 0 0
27 46 1 0.0 1.5431235667 9.7159895532 3.063412504 1 0 0
28 46 1 0.0 1.2104445077 8.7748454476 6.0552519248 1 -1 0
29 46 1 0.0 3.3992378129 9.4254355808 3.1807645831 2 0 0
30 46 1 0.0 6.9575206309 6.4118510553 3.3881611526 1 -1 0
31 46 1 0.0 2.8756480887 7.8484454058 7.1433577468 2 0 0
32 46 1 0.0 8.1455039524 9.2135786555 3.179898048 1 -1 0
33 38 1 0.0 11.9866442118 7.5736956689 4.4634850775 0 1 0
34 46 1 0.0 8.4485691265 9.9091042578 5.3597082501 2 -1 0
35 38 1 0.0 11.3437743786 10.5425897485 3.3441197468 1 1 0
36 46 1 0.0 6.4256358149 8.8277397288 7.5366284343 2 -1 0
37 38 1 0.0 12.669426855 11.9766684231 6.0220529153 2 0 0
38 38 1 0.0 14.7042779351 8.5359186413 3.2120951465 -1 0 0
39 38 1 0.0 15.3620087963 11.2171860607 4.4842481852 1 1 0
40 38 1 0.0 14.547246047 11.0186816779 2.9479896814 0 1 0
41 3 1 0.0 18.1010216434 12.5136765324 3.2535494041 -1 -1 0
42 73 1 0.0 17.6725423692 7.3911683957 3.2730368828 -1 0 0
43 73 1 0.0 19.8110634549 8.8105975184 2.871658481 0 1 0
44 54 1 0.0 11.310889758 15.958485175 3.3314623102 1 0 0
45 3 1 0.0 15.7599487362 15.0604546075 3.1255284258 -1 -1 0
46 38 1 0.0 16.5613827763 9.0771066048 7.7850192982 -1 -1 0
