# LAMMPS data file written by OVITO Pro 3.7.4
980 atoms
882 bonds
784 angles
686 dihedrals
1 atom types
1 bond types
1 angle types
1 dihedral types
0.0 30.0 xlo xhi
0.0 30.0 ylo yhi
0.0 45.0 zlo zhi

Atoms  # full

1 62 1 0.0 1.7392297573 0.3516655887 3.3730734704 1 1 0
2 57 1 0.0 5.0439053787 0.8571851739 3.1383817369 1 1 0
3 57 1 0.0 2.2605105504 3.2723113869 3.0624446589 1 1 0
4 57 1 0.0 1.3788751361 1.9198356121 6.5364535178 0 1 0
5 57 1 0.0 2.2184817229 3.5055801284 2.9897920132 0 1 0
6 57 1 0.0 2.6574177287 1.6573262575 6.2616220459 0 1 0
7 62 1 0.0 28.5024571075 2.0307127153 3.0937963614 0 2 0
8 57 1 0.0 5.1608431281 29.8138621229 5.5357391143 1 0 0
9 42 1 0.0 4.7572510301 4.3123907636 4.8423358242 1 0 0
10 42 1 0.0 7.231383548 4.1895281901 2.9514512011 1 0 0
11 42 1 0.0 10.1270256476 1.9758230895 2.9786877553 1 0 0
12 42 1 0.0 10.73682025 4.9191289447 3.5470369737 0 0 0
13 42 1 0.0 10.8150308434 29.2182449385 5.6445617869 1 -1 0
14 27 1 0.0 13.3880739061 3.6813218504 5.0437328924 1 0 0
15 27 1 0.0 13.6958678534 3.7412944413 3.2477172283 1 0 0
16 27 1 0.0 15.0038697775 4.0434526496 6.2264408379 1 0 0
17 77 1 0.0 15.3664097393 0.8892638727 3.2935348598 1 0 0
18 23 1 0.0 19.2127200957 3.7131158465 2.9119171757 0 -1 0
19 27 1 0.0 15.8147013272 4.145526332 3.5887667709 0 0 0
20 23 1 0.0 23.1916100929 2.2635796836 3.1353201128 0 -1 0
21 23 1 0.0 23.1701530216 2.6508369833 6.8449220218 0 0 0
22 52 1 0.0 22.1484876417 5.6025405699 2.944140289 1 -1 0
23 52 1 0.0 22.446847246 5.6677443351 3.4530610685 1 -1 0
24 23 1 0.0 20.3988377572 5.258051 5.8077934226 0 0 0
25 52 1 0.0 25.9888624744 3.8247021451 3.6236178233 1 0 0
26 52 1 0.0 25.7017721869 5.7527254443 3.1296489215 1 -1 0
27 62 1 0.0 26.6019130982 0.9692722337 3.4573974935 0 1 0
28 62 1 0.0 25.6574717509 28.9123954857 3.0094638513 0 0 0
29 62 1 0.0 29.9388030249 28.3625935243 5.1122553802 2 0 0
30 7 1 0.0 28.7625228668 4.008565704 6.7085509179 1 0 0
31 52 1 0.0 28.8817780508 5.5868728432 3.7711960597 1 0 0
32 62 1 0.0 27.6209557728 28.8385664852 2.8985395586 0 -1 0
33 26 1 0.0 4.0276328645 10.5663846261 3.0725005836 1 0 0
34 57 1 0.0 1.9009180873 5.0026805831 6.0568483569 1 1 0
35 26 1 0.0 2.383846382 11.582350794 5.6069173593 1 0 0
36 7 1 0.0 1.1511177556 9.4934408342 2.8290800019 1 0 0
37 7 1 0.0 1.3414442991 8.4976675653 4.4129127808 1 0 0
38 57 1 0.0 3.3859009669 6.6157672535 3.2169008797 1 1 0
39 42 1 0.0 9.2146856644 8.7548714712 3.2252583826 0 0 0
40 26 1 0.0 6.4897066571 11.2202419318 5.7007403557 1 0 0
41 42 1 0.0 5.8163557768 8.2455083451 3.0205112888 0 0 0
42 92 1 0.0 12.290830291 11.9240508534 3.1266469903 0 0 0
43 27 1 0.0 12.5371110464 7.3267170968 3.0981823994 0 0 0
44 27 1 0.0 11.4458615475 7.4656723791 5.6420254537 0 0 0
45 92 1 0.0 14.2546039055 10.1657237458 3.2631774042 0 0 0
46 27 1 0.0 15.5996732887 7.1315929446 2.9090334504 0 0 0
47 27 1 0.0 15.9312798552 8.7415267015 5.188043008 -1 0 0
48 67 1 0.0 18.3881265638 8.3174100541 7.2373993101 2 0 0
49 52 1 0.0 18.4418631528 8.6213390703 3.4644988287 1 -1 0
50 52 1 0.0 19.0263958273 6.6407624716 3.0861140265 1 -1 0
51 52 1 0.0 23.2668371111 9.6111042603 3.3384054336 2 -1 0
52 52 1 0.0 24.8736885203 8.6270789727 4.5502589719 1 -2 0
53 71 1 0.0 24.0410741817 12.7332372766 3.1416775293 1 0 0
54 81 1 0.0 20.4137753808 11.8925090192 2.9883651045 0 -1 0
55 27 1 0.0 17.0840946253 6.12970002 5.3457842054 0 0 0
56 7 1 0.0 28.8761686244 10.387097448 3.097239013 0 0 0
57 52 1 0.0 27.5936627697 7.4173072855 3.0317159617 1 -1 0
58 71 1 0.0 26.2123707173 11.6501337285 3.8990677923 2 0 0
59 7 1 0.0 29.0295901027 10.1809319164 6.060715114 -1 0 0
60 7 1 0.0 29.1462273607 13.5286892999 3.3319097753 0 0 0
61 7 1 0.0 25.5373788409 9.8973141069 7.2747700229 -1 0 0
62 7 1 0.0 28.5536778968 9.7595923448 5.8984374061 0 0 0
63 26 1 0.0 7.0070947115 12.5739498673 2.9141055863 1 0 0
64 7 1 0.0 0.5540242501 13.160292596 3.1275503784 0 0 0
65 21 1 0.0 3.8713011517 14.0466836751 2.801241001 0 0 0
66 21 1 0.0 3.9001882648 13.7155265048 3.9416783793 0 0 0
67 21 1 0.0 4.8774675831 18.1433202399 3.6751054653 0 -1 0
68 12 1 0.0 1.330127549 14.5312038742 6.0703049784 1 0 0
69 21 1 0.0 2.1501451955 17.1037020772 3.4313718865 0 0 0
70 92 1 0.0 9.815095832 11.5631098901 4.8520214437 0 0 0
71 21 1 0.0 6.1824907173 16.0743031708 3.2397463571 0 -1 0
72 21 1 0.0 7.6492087564 16.0344216816 5.4428127903 1 -1 0
73 92 1 0.0 10.7037095511 15.5191607013 3.4917806975 0 0 0
74 92 1 0.0 10.5792305224 14.2975373882 3.5800310957 0 -1 0
75 51 1 0.0 10.2588072698 17.6247807813 6.4377779744 2 1 0
76 92 1 0.0 14.1899032249 15.2366038017 3.2983997917 0 0 0
77 92 1 0.0 14.0013494716 14.3182938497 3.6037393866 0 -1 0
78 51 1 0.0 15.4328378696 18.3127729515 5.9241954956 2 -1 0
79 92 1 0.0 15.1999728161 11.9259708451 5.3955162323 0 -1 0
80 81 1 0.0 17.6046735107 11.5902144298 2.9692042189 0 -1 0
81 81 1 0.0 17.3764569786 12.8185927261 3.1074085629 1 -2 0
82 81 1 0.0 16.8641503709 16.9764098598 3.4281582123 0 -1 0
83 81 1 0.0 20.7816542443 13.1140830074 3.2623481959 1 -2 0
84 81 1 0.0 21.3934755044 16.2587093348 2.9877112117 0 -1 0
85 67 1 0.0 18.526445872 12.6690925023 6.012565245 2 0 0
86 56 1 0.0 25.755539833 15.2714029841 3.3971846044 0 0 0
87 56 1 0.0 23.6537907622 17.3643644588 5.3370417507 0 1 0
88 71 1 0.0 27.2107104074 12.7418967454 7.0355230588 1 0 0
89 56 1 0.0 28.2031699418 16.1938314103 6.1181962542 0 0 0
90 56 1 0.0 26.1497738753 16.2812087207 8.0531646421 0 0 0
91 21 1 0.0 0.942873566 18.0228761168 6.8008352792 0 0 0
92 16 1 0.0 2.20619186 20.2396946632 3.1482287573 1 1 0
93 16 1 0.0 29.6600951568 20.6558174915 5.5759102781 1 0 0
94 21 1 0.0 4.3035682503 18.118839971 5.6635171842 0 -1 0
95 16 1 0.0 6.1012223259 20.5635669587 3.3252999195 1 0 0
96 16 1 0.0 4.1641346488 22.7245180304 2.9746953529 1 0 0
97 37 1 0.0 5.3631307924 22.4139583727 6.2471125667 1 -1 0
98 37 1 0.0 9.4241549136 18.390961027 3.4597054139 1 0 0
99 16 1 0.0 6.8729993413 21.372509833 3.0406670942 1 0 0
100 37 1 0.0 8.7938680464 18.6046963733 3.6488716386 1 0 0
101 37 1 0.0 10.7144194946 22.4848156388 3.1679794285 1 0 0
102 37 1 0.0 10.7988684417 21.75843608 3.2014552421 1 0 0
103 16 1 0.0 8.921900055 21.0689316122 6.4918946371 0 0 0
104 37 1 0.0 12.7591361398 18.1303019804 3.2063680675 1 0 0
105 37 1 0.0 13.2820247198 18.3291383848 2.8292345702 1 0 0
106 37 1 0.0 13.9463665275 22.0347228978 3.276203383 1 0 0
107 61 1 0.0 16.9251153756 23.1942600158 3.0481125237 1 0 0
108 51 1 0.0 12.6497290395 20.4766060389 5.6816896481 1 1 0
109 51 1 0.0 16.0880788681 21.3899530624 6.4594761198 1 1 0
110 39 1 0.0 11.0523740083 24.1873664124 9.2414725808 1 0 0
111 81 1 0.0 19.7141491278 17.124402046 5.4127601764 0 -1 0
112 81 1 0.0 18.9902201463 20.2610299887 3.1427062959 0 -1 0
113 81 1 0.0 16.1388001007 19.2200052687 3.0511880504 0 0 0
114 61 1 0.0 18.9151760385 23.1785568546 3.0368050109 1 -1 0
115 61 1 0.0 19.7806548086 24.9648837276 3.2293888401 1 0 0
116 61 1 0.0 20.8535481725 24.0885140347 3.0809543114 1 -1 0
117 61 1 0.0 20.8701344356 25.4726156077 6.1608910162 1 -1 0
118 12 1 0.0 29.2969636189 16.5251316003 2.9155830349 0 1 0
119 12 1 0.0 27.6107006374 18.698968616 3.5333667814 0 0 0
120 56 1 0.0 22.0992925803 19.2188887069 3.1374125381 0 0 0
121 56 1 0.0 22.5485345664 19.7534799079 3.4497349296 0 0 0
122 3 1 0.0 25.5093554341 22.9796564893 3.1599741066 1 -1 0
123 56 1 0.0 23.3336409966 19.9799333746 7.3582506142 0 0 0
124 3 1 0.0 24.4403591165 22.9710903467 5.236172518 1 -1 0
125 62 1 0.0 3.1042447896 27.8861291617 2.9851889174 1 1 0
126 37 1 0.0 6.4009629444 24.7948506921 4.3204924113 1 -1 0
127 62 1 0.0 1.9353841927 25.5908428827 2.9106718605 2 0 0
128 16 1 0.0 2.7789239892 24.7175127618 6.4076255972 1 0 0
129 77 1 0.0 13.3935524518 27.3595771574 3.2937128005 1 0 0
130 37 1 0.0 8.4447349739 24.9946468544 2.7676970616 1 0 0
131 77 1 0.0 8.9646872385 29.2443634875 2.8999593593 1 0 0
132 77 1 0.0 12.2669721614 29.1206120989 2.9535582453 1 0 0
